"rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y"
"B0A0513","BA","Big Butte","MBB3141",314,1,0,82,"Hardwood","B","stem","3",NA,"NO","ARME",38.5,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,15.1574803149606,1.94537450799091,1.25308754987551,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838517,42.55859881
"B0A0514","BA","Big Butte","MBB3151",315,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",30,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,11.8110236220472,1.30514889783034,0.760855992503263,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838718,42.55861961
"B0A0914","BA","Big Butte","MBB7252",724,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",15,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,5.90551181102362,0.430538573855914,0.190213998125816,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826049,42.55849397
"B0A0915","BA","Big Butte","MBB7263",724,3,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",7,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,2.75590551181102,0.127181199719041,0.0414243818140665,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826037,42.55849782
"B0A0069","BA","Big Butte","MBB7271",727,1,0,NA,"Conifer","B","stem","3","BA069","YES","PILA",70,"1","LIVE","1",1840,2012,1838,0.6,171,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",174,2012,2,566,783,217,708,27.5590551181102,5.06317475677468,4.14243818140665,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826136,42.55850797
"B0A0926","BA","Big Butte","MBB7391",739,1,0,52,"Hardwood","B","stem","3",NA,"NO","ARME",28,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,11.0236220472441,1.1687426792305,0.662790109025065,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825683,42.55829684
"B0A0581","BA","Big Butte","MBB3821",382,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",35,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,13.7795275590551,1.67022478629745,1.03560954535166,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6844574,42.55916178
"B0A0519","BA","Big Butte","MBB3202",319,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",18,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,7.08661417322835,0.576370920806797,0.273908157301175,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.684003,42.55852732
"B0A0520","BA","Big Butte","MBB3213",319,3,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",5,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,1.96850393700787,0.0742365978042368,0.0211348886806462,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6839722,42.55850893
"B0A0919","BA","Big Butte","MBB7313",729,3,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",12,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,4.7244094488189,0.301270110735157,0.121736958800522,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.682596,42.55837969
"B0A0920","BA","Big Butte","MBB7324",729,4,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",9.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,3.74015748031496,0.207311704254486,0.0762969481371328,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825911,42.55837922
"B0A0585","BA","Big Butte","MBB3861",386,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",31.1,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,12.244094488189,1.38255582349463,0.817675027232312,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6843948,42.55910524
"B0A0547","BA","Big Butte","MBB3481",348,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",48,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,18.8976377952756,2.76854784489,1.94779134080835,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6837527,42.55837368
"B0A0216","BA","Big Butte","MBB10911",1091,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",30,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,11.8110236220472,1.30514889783034,0.760855992503263,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6835402,42.55947242
"B0A0526","BA","Big Butte","MBB3261",326,1,0,55,"Hardwood","B","stem","3",NA,"NO","ARME",33.3,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,13.1102362204724,1.54232829836708,0.93745066836327,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6839043,42.55854039
"B0A0267","BA","Big Butte","MBB11411",1141,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",36,"2","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,14.1732283464567,1.74722990624343,1.0956326292047,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6839757,42.55938031
"B0A0268","BA","Big Butte","MBB11421",1142,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",25.3,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,9.96062992125984,0.993708231327366,0.541129235823793,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6839948,42.55939918
"B0A0269","BA","Big Butte","MBB11431",1143,1,0,NA,"Conifer","B","stem","3",NA,"NO","PIPO",30.2,"2","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,1,566,783,217,708,11.8897637795276,1.31909830455842,0.771034554891862,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6839936,42.55942223
"B0A0210","BA","Big Butte","MBB10831",1083,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",50,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,19.6850393700787,2.95541219033627,2.11348886806462,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833022,42.55951952
"B0A0028","BA","Big Butte","MBB3291",329,1,0,NA,"Conifer","B","stem","3","BA028","YES","PILA",80,"1","LIVE","1",1902,2012,1896,2.4,111,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",116,2012,2,566,783,217,708,31.496062992126,6.2691697965796,5.41053150224543,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838849,42.55845474
"B0A0582","BA","Big Butte","MBB3831",383,1,1,72,"Hardwood","B","stem","3",NA,"NO","QUKE",19,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,3,566,783,217,708,7.48031496062992,0.628451569140058,0.305187792548531,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6844179,42.55915658
"B0A0324","BA","Big Butte","MBB1301",130,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",43.8,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,17.244094488189,2.39124805735008,1.62184063361996,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833989,42.55938009
"B0A0530","BA","Big Butte","MBB3311",331,1,0,70,"Hardwood","B","stem","3",NA,"NO","ARME",30.5,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,12.007874015748,1.34012650381934,0.786429207806845,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838651,42.5584237
"B0A0531","BA","Big Butte","MBB3321",332,1,0,NA,"Conifer","B","stem","3",NA,"NO","PILA",60.7,"2","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,2,566,783,217,708,23.8976377952756,4.03058383819011,3.11485143979816,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838266,42.55850069
"B0A0211","BA","Big Butte","MBB10871",1087,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",31.5,"2","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,12.4015748031496,1.411116725599,0.838843731734847,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833691,42.55956342
"B0A0546","BA","Big Butte","MBB3471",347,1,0,75,"Hardwood","B","stem","3",NA,"NO","ARME",32.2,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,12.6771653543307,1.46162326821372,0.876539919185648,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6837861,42.55840521
"B0A0029","BA","Big Butte","MBB3491",349,1,0,NA,"Conifer","B","stem","3","BA029","YES","PSME",77,"2","LIVE","1",1859,2012,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,30.3149606299213,5.89727273965768,5.01235019950205,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6836854,42.55839461
"B0A0217","BA","Big Butte","MBB10921",1092,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",30,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,11.8110236220472,1.30514889783034,0.760855992503263,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6835531,42.55944907
"B0A0241","BA","Big Butte","MBB11151",1115,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",55,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,21.6535433070866,3.44228129222712,2.55732153035819,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838694,42.55933538
"B0A0242","BA","Big Butte","MBB11161",1116,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",30,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,11.8110236220472,1.30514889783034,0.760855992503263,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838782,42.55934808
"B0A0579","BA","Big Butte","MBB3801",380,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",25,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,9.84251968503937,0.974922441185839,0.528372217016155,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6843531,42.55930858
"B0A1171","BA","Big Butte","MBB9944",991,4,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",34.8,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,13.7007874015748,1.65498035788225,1.02380782351239,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825929,42.5596252
"B0A0580","BA","Big Butte","MBB381",38,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",41.5,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,16.3385826771654,2.19352711953852,1.45598248120972,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6836662,42.55891408
"B0A0529","BA","Big Butte","MBB3301",330,1,0,NA,"Conifer","B","stem","3",NA,"NO","CADE",25,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,7,566,783,217,708,9.84251968503937,0.974922441185839,0.528372217016155,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838818,42.5584813
"B0A0126","BA","Big Butte","MBB10851",1085,1,0,45,"Hardwood","B","stem","3","BA126","YES","QUKE",25.7,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,3,566,783,217,708,10.1181102362205,1.01896449291362,0.5583753049872,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833574,42.55940243
"B0A0212","BA","Big Butte","MBB10881",1088,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",30.2,"2","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,11.8897637795276,1.31909830455842,0.771034554891862,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833768,42.55968141
"B0A0213","BA","Big Butte","MBB10891",1089,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",27.9,"2","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,10.9842519685039,1.162071308614,0.658064347916072,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6834616,42.5597726
"B0A0904","BA","Big Butte","MBB7161",716,1,1,80,"Hardwood","B","stem","3",NA,"NO","ARME",18.5,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,7.28346456692913,0.602200093840932,0.289336626038046,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826542,42.55836474
"B0A0905","BA","Big Butte","MBB7172",716,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",10.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,4.13385826771654,0.243315027210971,0.0932048590816497,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826559,42.55836872
"B0A0907","BA","Big Butte","MBB7192",718,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",10.4,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,4.09448818897638,0.239617976457642,0.0914379823879477,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826391,42.55838607
"B0A0545","BA","Big Butte","MBB3461",346,1,0,60,"Hardwood","B","stem","3",NA,"NO","ARME",31.5,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,12.4015748031496,1.411116725599,0.838843731734847,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838133,42.5584301
"B0A0912","BA","Big Butte","MBB7233",721,3,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",16.8,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,6.61417322834646,0.516132140427898,0.238604439249023,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825756,42.55846875
"B0A1169","BA","Big Butte","MBB9922",991,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",21.3,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,8.38582677165354,0.754524626285682,0.383547505820895,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825941,42.55962068
"B0A0913","BA","Big Butte","MBB7241",724,1,1,135,"Hardwood","B","stem","3",NA,"NO","ARME",16.5,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,6.49606299212598,0.501464696942232,0.230158937732237,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.682599,42.5584938
"B0A0539","BA","Big Butte","MBB3401",340,1,0,55,"Hardwood","B","stem","3",NA,"NO","ARME",31,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,12.2047244094488,1.37544986030006,0.81242512088404,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6836669,42.55860814
"B0A0040","BA","Big Butte","MBB5131",513,1,0,NA,"Conifer","B","stem","3","BA040","YES","PILA",55.5,"1","LIVE","1",1885,2012,1883,0.6,129,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",129,2012,2,566,783,217,708,21.8503937007874,3.49248722660854,2.60402963434242,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6841279,42.55839993
"B0A0125","BA","Big Butte","MBB10841",1084,1,0,NA,"Conifer","B","stem","3","BA125","YES","PSME",40.2,"2","LIVE","1",1886,2012,1880,1.02,128,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",132,2012,4,566,783,217,708,15.8267716535433,2.08462402356432,1.36619302013886,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6833301,42.55943586
"B0A0032","BA","Big Butte","MBB3811",381,1,0,NA,"Conifer","B","stem","3","BA032","YES","PIPO",82.8,"1","LIVE","1",1790,2012,NA,NA,240,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,1,566,783,217,708,32.5984251968504,6.62391258168681,5.79589660849286,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6844883,42.55919174
"B0A0583","BA","Big Butte","MBB3842",383,2,1,NA,"Hardwood","B","stem","3",NA,"NO","QUKE",15.2,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,3,566,783,217,708,5.98425196850394,0.439760071045044,0.19532018723106,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6844205,42.55914592
"B0A0584","BA","Big Butte","MBB3851",385,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",25.5,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,10.0393700787402,1.00630664871316,0.549718454583607,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.68434,42.55916094
"B0A0902","BA","Big Butte","MBB7141",714,1,1,125,"Hardwood","B","stem","3",NA,"NO","ARME",29.7,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,11.6929133858268,1.28432924643544,0.745714958252448,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.682673,42.55834061
"B0A0543","BA","Big Butte","MBB3433",341,3,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",33.4,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,13.1496062992126,1.5497455583193,0.943089456663267,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.683741,42.5585088
"B0A0906","BA","Big Butte","MBB7181",718,1,1,80,"Hardwood","B","stem","3",NA,"NO","ARME",24.4,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,9.60629921259842,0.937755835879853,0.503314692996381,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826552,42.5583875
"B0A0715","BA","Big Butte","MBB5121",512,1,0,NA,"Conifer","B","stem","3",NA,"NO","PIPO",70,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,1,566,783,217,708,27.5590551181102,5.06317475677468,4.14243818140665,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6841419,42.55833622
"B0A0911","BA","Big Butte","MBB7222",721,2,1,NA,"Hardwood","B","stem","3",NA,"NO","ARME",15.7,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,6,566,783,217,708,6.18110236220472,0.463132754750067,0.208381548435699,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6825749,42.55845909
