"site_name","uid","rodne_site_ab","rodne_pid","plot_type","plot_size","rodne_sid","rodne_uid","trid","stid","multistem","rcdm","conifer","corvallis_core","spcd","spcd_mod","diam_cm","capo_num","cond","con_numeric","pith","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","sdi_acre","biostrat","x","y","end_year","ci_age_lower","predicted_age","ci_age_upper","pred_pith","ci_1911_diam_lower","predicted_1911_diam","ci_1911_diam_upper","diam_in_1911","diam_in_2011","ba_1911_ft2","ba_2011_ft2","include_1911","include_2011","metlen_age"
"Elder Creek","ED01_048_02_014","E","E01","density",0.1,NA,"E010056_014",48,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,4,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_048_02_015","E","E01","density",0.1,NA,"E010056_015",48,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,4,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_048_02_016","E","E01","density",0.1,NA,"E010056_016",48,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,4,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_048_02_017","E","E01","density",0.1,NA,"E010056_017",48,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,4,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_048_02_018","E","E01","density",0.1,NA,"E010056_018",48,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,4,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_048_02_019","E","E01","density",0.1,NA,"E010056_019",48,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,4,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_048_04","E","E01","density",0.1,NA,"E010058",48,"4",1,NA,"Hardwood","NO","UMCA",3,7.5,0,"OLDER DEAD",4,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2010,45,108,177,1902,2.76258718118414,4.0761050202272,11.8,1.60476575599496,2.95275590551181,0.0140459360201109,0.0475534995098115,"YES","NO",NA
"Elder Creek","ED01_048_05","E","E01","density",0.1,NA,"E010059",48,"5",1,NA,"Hardwood","NO","UMCA",3,7.5,0,"CLEAN SNAG",5,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2005,45,108,177,1897,2.72039947834443,5.10979725630046,11.8,2.0117312032679,2.95275590551181,0.0220733013995154,0.0475534995098115,"YES","NO",NA
"Elder Creek","ED01_049_01_001","E","E01","density",0.1,NA,"E010060_001",49,"1",1,171,"Hardwood","NO","UMCA",3,10.0430735714286,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.80356201676412,12.1156591639871,2.67856772313548,3.95396597300339,0.0391320546705781,0.0852694072834354,"YES","YES",NA
"Elder Creek","ED01_049_01_002","E","E01","density",0.1,NA,"E010060_002",49,"1",1,171,"Hardwood","NO","UMCA",3,10.0430735714286,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.80356201676412,12.1156591639871,2.67856772313548,3.95396597300339,0.0391320546705781,0.0852694072834354,"YES","YES",NA
"Elder Creek","ED01_049_01_003","E","E01","density",0.1,NA,"E010060_003",49,"1",1,171,"Hardwood","NO","UMCA",3,10.0430735714286,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.80356201676412,12.1156591639871,2.67856772313548,3.95396597300339,0.0391320546705781,0.0852694072834354,"YES","YES",NA
"Elder Creek","ED01_049_01_004","E","E01","density",0.1,NA,"E010060_004",49,"1",1,171,"Hardwood","NO","UMCA",3,10.0430735714286,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.80356201676412,12.1156591639871,2.67856772313548,3.95396597300339,0.0391320546705781,0.0852694072834354,"YES","YES",NA
"Elder Creek","ED01_049_01_005","E","E01","density",0.1,NA,"E010060_005",49,"1",1,171,"Hardwood","NO","UMCA",3,10.0430735714286,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.80356201676412,12.1156591639871,2.67856772313548,3.95396597300339,0.0391320546705781,0.0852694072834354,"YES","YES",NA
"Elder Creek","ED01_049_01_006","E","E01","density",0.1,NA,"E010060_006",49,"1",1,171,"Hardwood","NO","UMCA",3,10.0430735714286,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.80356201676412,12.1156591639871,2.67856772313548,3.95396597300339,0.0391320546705781,0.0852694072834354,"YES","YES",NA
"Elder Creek","ED01_049_01_007","E","E01","density",0.1,NA,"E010060_007",49,"1",1,171,"Hardwood","NO","UMCA",3,10.0430735714286,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.80356201676412,12.1156591639871,2.67856772313548,3.95396597300339,0.0391320546705781,0.0852694072834354,"YES","YES",NA
"Elder Creek","ED01_049_02_001","E","E01","density",0.1,NA,"E010061_001",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_002","E","E01","density",0.1,NA,"E010061_002",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_003","E","E01","density",0.1,NA,"E010061_003",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_004","E","E01","density",0.1,NA,"E010061_004",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_005","E","E01","density",0.1,NA,"E010061_005",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_006","E","E01","density",0.1,NA,"E010061_006",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_007","E","E01","density",0.1,NA,"E010061_007",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_008","E","E01","density",0.1,NA,"E010061_008",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_009","E","E01","density",0.1,NA,"E010061_009",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_010","E","E01","density",0.1,NA,"E010061_010",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_011","E","E01","density",0.1,NA,"E010061_011",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_012","E","E01","density",0.1,NA,"E010061_012",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_013","E","E01","density",0.1,NA,"E010061_013",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_014","E","E01","density",0.1,NA,"E010061_014",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_015","E","E01","density",0.1,NA,"E010061_015",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_016","E","E01","density",0.1,NA,"E010061_016",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_017","E","E01","density",0.1,NA,"E010061_017",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_018","E","E01","density",0.1,NA,"E010061_018",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_019","E","E01","density",0.1,NA,"E010061_019",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_020","E","E01","density",0.1,NA,"E010061_020",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_021","E","E01","density",0.1,NA,"E010061_021",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_022","E","E01","density",0.1,NA,"E010061_022",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_023","E","E01","density",0.1,NA,"E010061_023",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_024","E","E01","density",0.1,NA,"E010061_024",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_025","E","E01","density",0.1,NA,"E010061_025",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_026","E","E01","density",0.1,NA,"E010061_026",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_027","E","E01","density",0.1,NA,"E010061_027",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_028","E","E01","density",0.1,NA,"E010061_028",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_029","E","E01","density",0.1,NA,"E010061_029",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_030","E","E01","density",0.1,NA,"E010061_030",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_031","E","E01","density",0.1,NA,"E010061_031",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_032","E","E01","density",0.1,NA,"E010061_032",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_033","E","E01","density",0.1,NA,"E010061_033",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_049_02_034","E","E01","density",0.1,NA,"E010061_034",49,"2",1,NA,"Hardwood","NO","UMCA",3,2.5,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,108,177,1906,2.76258718118414,5.5411992719558,11.8,2.18157451651803,0.984251968503937,0.0259577767409344,0.00528372216775684,"YES","YES",NA
"Elder Creek","ED01_050_01_001","E","E01","density",0.1,NA,"E010063_001",50,"1",1,83,"Hardwood","NO","UMCA",3,9.37949875,3,"LIVE",1,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1373326.375,"Mid Slope",151,"Jeffrey pine,Warm,Mid Slope",-123.56898085,42.052234,2014,45,150,177,1864,4.16469270973809,6.82472788718126,12.1156591639871,2.68690074298475,3.69271604330709,0.0393759129201975,0.0743736705291375,"YES","YES",NA
