"rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add"
"R04","24","R040043_002_new","Briggs Secret","BS04_024_01_002_new","1_new",1,74,"Hardwood","R","density",0.1,NA,"NO","LIDE",32.5904704083301,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,1.92154865016873,0.0714236787466538,0.0201386409170537,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,"No"
"R04","3","R040017_new","Briggs Secret","BS04_003_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUCH",54.4005398310248,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,0.984251968503937,0.024488944517889,0.00528372217016155,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,"No"
"R04","38","R040059_new","Briggs Secret","BS04_038_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","QUCH",14.1792017240466,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,0.984251968503937,0.024488944517889,0.00528372217016155,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"No"
"R04","8","R040023_002_new","Briggs Secret","BS04_008_01_002_new","1_new",1,66,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.370661748833,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",845141.375,"Mid Slope",NA,2014,3,583,770,187,852,6.13874311023622,0.458065027666816,0.205535246737001,109,361,311,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67558738,42.4358371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,"No"
"R05","1","R050001_new","Briggs Secret","BS05_001_01_new","1_new",1,42,"Hardwood","R","density",0.1,"R0501","YES","QUCH",15.2004493224242,3,"LIVE",1,NA,NA,NA,NA,100,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,6.33858267716535,0.482155866244433,0.219134979796412,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,"No"
"R05","16","R050032_new","Briggs Secret","BS05_016_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",25.5388767509824,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,0.984251968503937,0.024488944517889,0.00528372217016155,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1940,"No"
"R05","34","R050053_new","Briggs Secret","BS05_034_03_new","3_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",36.4697458587693,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,6,583,771,187,790,7.8740157480315,0.682203662226427,0.338158218890339,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1932,"No"
"R05","41","R050060_new","Briggs Secret","BS05_041_01_new","1_new",1,50,"Hardwood","R","density",0.1,NA,"NO","LIDE",23.1190449850133,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,4.7244094488189,0.301270110735157,0.121736958800522,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,"No"
"R05","44","R050068_new","Briggs Secret","BS05_044_04_new","4_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",30.766769145751,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,0.984251968503937,0.024488944517889,0.00528372217016155,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1940,"No"
"R05","46","R050071_003_new","Briggs Secret","BS05_046_02_003_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",21.4866860369582,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,0.984251968503937,0.024488944517889,0.00528372217016155,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,"No"
"R05","7","R050022_new","Briggs Secret","BS05_007_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",28.6696734492475,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",888113.125,"Mid Slope",NA,2014,3,583,771,187,790,2.95275590551181,0.14202476352394,0.0475534995314539,89,343,319,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.67782687,42.43600707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,"No"
"R06","102","R060165_003_new","Briggs Secret","BS06_102_01_003_new","1_new",1,58,"Hardwood","R","density",0.1,NA,"NO","LIDE",25.6719178714155,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,3,586,785,200,954,2.77603297244094,0.128670619599257,0.0420316684403414,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,"No"
"R06","46","R060082_new","Briggs Secret","BS06_046_03_new","3_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",56.9868058115372,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,6,586,785,200,954,5.19685039370079,0.350900787877182,0.147301720148632,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.1467362321087,-19.0733681160544,-7.91616300571204,1977,1995,1977,1995,1922,"No"
"R06","59","R060102_002_new","Briggs Secret","BS06_059_01_002_new","1_new",1,68,"Hardwood","R","density",0.1,NA,"NO","LIDE",30.6661116427312,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,3,586,785,200,954,1.39675831146107,0.0428740019057732,0.0106406931126473,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931,"No"
"R06","69","R060118_new","Briggs Secret","BS06_069_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",15.1358815111496,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,3,586,785,200,954,0.984251968503937,0.024488944517889,0.00528372217016155,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1931,"No"
"R06","70","R060120_new","Briggs Secret","BS06_070_02_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",25.1257419383227,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,6,586,785,200,954,4.52755905511811,0.281437910637844,0.111803561120618,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1926,"No"
"R06","78","R060015_new","Briggs Secret","BS06_078_01_new","1_new",1,130,"Hardwood","R","density",0.1,"R0615","YES","ARME",40.471493073004,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,6,586,785,200,954,12.5984251968504,1.44712490810268,0.865685040359268,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,"No"
"R06","90","R060144_new","Briggs Secret","BS06_090_01_new","1_new",1,72,"Hardwood","R","density",0.1,NA,"NO","CHCH",26.6320603545804,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1194814.375,"Ridge Top",NA,2014,7,586,785,200,954,7.83464566929134,0.676754224839765,0.334785090656908,227,400,305,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67020171,42.43610805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,"No"
"R07","1","R070015_004_new","Briggs Secret","BS07_001_01_004_new","1_new",1,59,"Hardwood","R","density",0.1,NA,"NO","LIDE",26.3552996418873,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",981945.5625,"Mid Slope",NA,2014,3,593,788,195,680,2.25016023622047,0.0919478361465303,0.0276155871105201,85,344,294,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.6818437,42.43673669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876,"No"
"R07","35","R070044_003_new","Briggs Secret","BS07_035_01_003_new","1_new",1,62,"Hardwood","R","density",0.1,NA,"NO","LIDE",21.3980635342308,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",981945.5625,"Mid Slope",NA,2014,3,593,788,195,680,3.89693635170604,0.221389643073189,0.0828273972484554,85,344,294,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.6818437,42.43673669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872,"No"
"R07","36","R070048_003_new","Briggs Secret","BS07_036_02_003_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","LIDE",19.0301254072989,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",981945.5625,"Mid Slope",NA,2014,3,593,788,195,680,0.984251968503937,0.024488944517889,0.00528372217016155,85,344,294,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.6818437,42.43673669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876,"No"
"R07","37","R070051_new","Briggs Secret","BS07_037_01_new","1_new",1,37,"Hardwood","R","density",0.1,NA,"NO","LIDE",11.0065889290057,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",981945.5625,"Mid Slope",NA,2014,3,593,788,195,680,6.33858267716535,0.482155866244433,0.219134979796412,85,344,294,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.6818437,42.43673669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,"No"
"R07","9","R070021_002_new","Briggs Secret","BS07_009_01_002_new","1_new",1,50,"Hardwood","R","density",0.1,NA,"NO","LIDE",18.0729077354023,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",981945.5625,"Mid Slope",NA,2014,3,593,788,195,680,4.96538877952756,0.326230989672498,0.134472632307,85,344,294,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.6818437,42.43673669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876,"No"
"R08","6","R080013_new","Briggs Secret","BS08_006_03_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",33.6344687294408,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",913718.9375,"Bottom Slope",NA,2011,6,586,786,200,902,5.51181102362205,0.385541302725637,0.165697527256266,81,324,281,"Tan oak - Douglas-fir - Dry,Cool,Bottom Slope",-123.67645172,42.43472971,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1974,1985,1974,1985,1890,"No"
"R08","7","R080015_new","Briggs Secret","BS08_007_03_new","2_new",1,NA,"Hardwood","R","density",0.1,NA,"NO","ARME",19.6648818060262,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",913718.9375,"Bottom Slope",NA,2011,6,586,786,200,902,6.33858267716535,0.482155866244433,0.219134979796412,81,324,281,"Tan oak - Douglas-fir - Dry,Cool,Bottom Slope",-123.67645172,42.43472971,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1974,1985,1974,1985,1890,"No"
"S01","11","S010069_new","Star Gulch","ST01_011_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",16.5195068573063,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,7.24409448818898,0.59700032866904,0.286217116468783,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,"No"
"S01","12","S010070_new","Star Gulch","ST01_012_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",36.8675205304321,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,5.23622047244095,0.355163787710378,0.14954201834878,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,"No"
"S01","26","S010106_new","Star Gulch","ST01_026_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUKE",23.3945045959501,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,6.69291338582677,0.525998284346066,0.24431931314827,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,"No"
"S01","28","S010115_002_new","Star Gulch","ST01_028_07_002_new","7_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",75.6575036128639,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,0.984251968503937,0.024488944517889,0.00528372217016155,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1933,"No"
"S01","3","S010003_new","Star Gulch","ST01_003_01_new","1_new",1,69,"Hardwood","S","density",0.1,"S0103","YES","ARME",29.5108353285923,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,5.74803149606299,0.412316412659158,0.180204514846662,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,"No"
"S01","34","S010136_new","Star Gulch","ST01_034_03_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",48.0459187884867,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,12.4409448818898,1.41829112599552,0.844178177637843,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1928,"No"
"S01","52","S010202_new","Star Gulch","ST01_052_04_new","4_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",46.5355132533651,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,6.22047244094488,0.467861590132522,0.211044544409461,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,"No"
"S01","55","S010214_003_new","Star Gulch","ST01_055_06_003_new","6_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",57.5845521024964,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,"No"
"S01","56","S010216_003_new","Star Gulch","ST01_056_01_003_new","1_new",1,153,"Hardwood","S","density",0.1,NA,"NO","QUCH",62.7872342628331,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,4.17295242782154,0.247007132485609,0.0949760834962854,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,"No"
"S01","60","S010040_new","Star Gulch","ST01_060_01_new","1_new",1,44,"Hardwood","S","density",0.1,"S0140","YES","QUCH",18.2090573672288,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,4.92125984251969,0.321604468383684,0.132093054254039,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,"No"
"S01","62","S010041_new","Star Gulch","ST01_062_01_new","1_new",1,67,"Hardwood","S","density",0.1,"S0141","YES","QUCH",29.4096896129235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,4.13385826771654,0.243315027210971,0.0932048590816497,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,"No"
"S01","68","S010251_new","Star Gulch","ST01_068_01_new","1_new",1,94,"Hardwood","S","density",0.1,NA,"NO","ARME",36.1144130498581,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,6.10236220472441,0.45372924288435,0.20310628022101,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,"No"
"S01","73","S010265_001_new","Star Gulch","ST01_073_03_001_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",60.4548556872765,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,6,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1991,1997,1991,1997,1925,"No"
"S01","75","S010274_new","Star Gulch","ST01_075_02_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","QUCH",17.6515632089698,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,3,530,723,193,974,2.95275590551181,0.14202476352394,0.0475534995314539,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1985,1994,1985,1994,1922,"No"
